ECG,181884,-24074,
PPG,181890,104850,106145
ECG,181892,-26536,
PPG,181900,104865,106177
ECG,181901,-24817,
ECG,181908,-27189,
PPG,181911,104871,106179
ECG,181916,-24833,
PPG,181919,104874,106202
ECG,181923,-26483,
PPG,181929,104886,106229
GSR,181931,558,
ECG,181932,-25068,
PPG,181940,104915,106272
ECG,181941,-26498,
ECG,181948,-25434,
PPG,181951,104908,106311
ECG,181955,-26307,
PPG,181960,104947,106340
ECG,181963,-25942,
PPG,181969,104955,106371
ECG,181971,-26402,
PPG,181980,104947,106386
ECG,181981,-27104,
GSR,181986,558,
ECG,181988,-25839,
PPG,181991,104971,106398
ECG,181995,-26642,
PPG,182000,104948,106403
ECG,182003,-25192,
PPG,182010,104945,106391
ECG,182011,-27183,
PPG,182020,104947,106374
ECG,182021,-25454,
ECG,182028,-27598,
PPG,182031,104937,106361
ECG,182036,-25521,
PPG,182040,104923,106341
GSR,182043,558,
ECG,182043,-27931,
PPG,182050,104912,106352
ECG,182052,-25266,
PPG,182061,104913,106328
ECG,182062,-28357,
ECG,182068,-25706,
PPG,182071,104927,106328
ECG,182076,-27762,
PPG,182080,104918,106319
ECG,182083,-25256,
PPG,182090,104922,106335
ECG,182091,-27800,
PPG,182100,104923,106340
GSR,182102,558,
ECG,182103,-25547,
ECG,182108,-27961,
PPG,182111,104920,106341
ECG,182116,-25096,
PPG,182120,104925,106369
ECG,182123,-26485,
PPG,182130,104951,106383
ECG,182131,-25011,
PPG,182140,104952,106411
ECG,182141,-26186,
ECG,182147,-25361,
PPG,182151,104955,106432
ECG,182156,-26451,
GSR,182158,558,
PPG,182160,104982,106462
ECG,182163,-25960,
PPG,182170,104994,106487
ECG,182171,-25046,
PPG,182180,105017,106521
ECG,182181,-25660,
ECG,182188,-25919,
PPG,182191,105011,106547
ECG,182196,-28077,
PPG,182201,105029,106579
ECG,182203,-26301,
PPG,182211,105039,106612
ECG,182212,-28009,
GSR,182214,558,
ECG,182219,-26491,
PPG,182222,105066,106641
ECG,182227,-27817,
PPG,182231,105072,106650
ECG,182236,-25377,
PPG,182241,105088,106672
ECG,182244,-28236,
PPG,182251,105104,106721
ECG,182252,-26150,
ECG,182259,-27479,
PPG,182262,105114,106749
ECG,182267,-21741,
PPG,182270,105121,106772
ECG,182276,-16795,
GSR,182279,557,
PPG,182281,105158,106792
ECG,182283,-11682,
PPG,182291,105148,106833
ECG,182292,-20828,
ECG,182299,-27824,
PPG,182302,105165,106852
ECG,182307,-41825,
PPG,182310,105165,106877
ECG,182315,-45944,
PPG,182321,105199,106886
ECG,182323,-41677,
PPG,182331,105202,106911
ECG,182332,-33585,
GSR,182335,557,
ECG,182339,-29721,
PPG,182342,105199,106950
ECG,182347,-26237,
PPG,182350,105220,106956
ECG,182354,-25507,
PPG,182361,105232,106968
ECG,182363,-25277,
PPG,182371,105237,107001
ECG,182372,-24581,
ECG,182379,-25075,
PPG,182383,105252,107018
ECG,182386,-24213,
PPG,182391,105254,107037
ECG,182395,-24722,
GSR,182400,557,
PPG,182402,105279,107061
ECG,182403,-22792,
PPG,182411,105270,107075
ECG,182412,-24496,
ECG,182418,-21494,
PPG,182422,105284,107123
ECG,182427,-23412,
PPG,182431,105289,107129
ECG,182435,-21020,
PPG,182441,105300,107162
ECG,182444,-23057,
PPG,182452,105308,107160
ECG,182453,-19859,
GSR,182455,557,
ECG,182459,-22432,
PPG,182462,105311,107186
ECG,182467,-18671,
PPG,182471,105333,107199
ECG,182475,-20622,
PPG,182481,105332,107222
ECG,182483,-17335,
PPG,182492,105325,107187
ECG,182493,-19233,
ECG,182499,-15241,
PPG,182502,105310,107162
ECG,182507,-16024,
PPG,182511,105256,107064
GSR,182514,556,
ECG,182515,-12741,
PPG,182521,105210,106966
ECG,182522,-13303,
PPG,182532,105156,106822
ECG,182533,-11373,
ECG,182539,-11463,
PPG,182542,105088,106665
ECG,182547,-10492,
PPG,182551,105017,106520
ECG,182554,-11163,
PPG,182561,104966,106406
ECG,182562,-11995,
PPG,182572,104914,106313
GSR,182573,556,
ECG,182574,-13771,
ECG,182579,-17289,
PPG,182583,104888,106214
ECG,182586,-18478,
PPG,182592,104856,106172
ECG,182594,-21714,
PPG,182601,104840,106147
ECG,182602,-21475,
PPG,182611,104828,106126
ECG,182612,-25287,
ECG,182619,-24105,
PPG,182622,104823,106123
ECG,182627,-26497,
GSR,182629,556,
PPG,182632,104848,106131
ECG,182635,-23868,
PPG,182642,104840,106146
ECG,182643,-26957,
ECG,182650,-24986,
PPG,182653,104840,106161
ECG,182659,-27042,
PPG,182662,104845,106171
ECG,182667,-24688,
PPG,182672,104872,106193
ECG,182674,-27576,
PPG,182682,104865,106213
ECG,182683,-24725,
GSR,182686,556,
ECG,182690,-26978,
PPG,182693,104871,106229
ECG,182699,-24449,
PPG,182702,104885,106252
ECG,182707,-26445,
PPG,182712,104899,106255
ECG,182714,-25519,
PPG,182722,104891,106288
ECG,182723,-26325,
ECG,182730,-25110,
PPG,182734,104909,106325
ECG,182738,-25720,
PPG,182743,104921,106345
GSR,182744,555,
ECG,182747,-25286,
PPG,182752,104964,106379
ECG,182754,-25260,
PPG,182762,104943,106425
ECG,182763,-25676,
ECG,182770,-25447,
PPG,182774,104977,106458
ECG,182778,-26554,
PPG,182782,104983,106476
ECG,182786,-25266,
PPG,182793,105007,106475
ECG,182795,-26884,
PPG,182802,104976,106488
ECG,182803,-25747,
GSR,182806,555,
ECG,182810,-27424,
PPG,182814,104979,106486
ECG,182818,-24084,
PPG,182822,104977,106473
ECG,182825,-27144,
PPG,182833,104983,106436
ECG,182835,-24666,
PPG,182842,104961,106430
ECG,182843,-27323,
ECG,182850,-25063,
PPG,182854,104951,106434
ECG,182858,-27460,
PPG,182862,104950,106420
ECG,182866,-24283,
GSR,182870,555,
PPG,182873,104954,106402
ECG,182874,-27097,
PPG,182882,104944,106412
ECG,182884,-24465,
ECG,182890,-26447,
PPG,182893,104949,106409
ECG,182898,-24626,
PPG,182902,104943,106431
ECG,182906,-26428,
PPG,182913,104956,106456
ECG,182915,-23837,
PPG,182923,104960,106462
ECG,182924,-24692,
GSR,182927,555,
ECG,182930,-24705,
PPG,182933,104963,106481
ECG,182938,-25564,
PPG,182942,104978,106499
ECG,182946,-26305,
PPG,182952,104983,106542
ECG,182953,-26447,
PPG,182963,104992,106544
ECG,182964,-27162,
ECG,182970,-26576,
PPG,182974,105003,106580
ECG,182978,-27166,
PPG,182983,105017,106602
ECG,182985,-25239,
GSR,182988,554,
PPG,182992,105041,106625
ECG,182993,-26921,
PPG,183003,105045,106684
ECG,183004,-25170,
ECG,183010,-26830,
PPG,183014,105075,106702
ECG,183017,-22287,
PPG,183023,105077,106726
ECG,183026,-18460,
PPG,183033,105097,106745
ECG,183034,-11347,
GSR,183041,555,
PPG,183043,105104,106788
ECG,183044,-18785,
ECG,183050,-24431,
PPG,183054,105123,106797
ECG,183058,-38086,
PPG,183063,105123,106823
ECG,183066,-44804,
PPG,183073,105145,106851
ECG,183074,-43073,
ECG,183081,-34062,
PPG,183085,105152,106890
ECG,183090,-30424,
PPG,183093,105160,106893
ECG,183098,-25277,
GSR,183101,555,
PPG,183103,105193,106916
ECG,183106,-25778,
PPG,183113,105184,106942
ECG,183114,-24027,
ECG,183121,-24974,
PPG,183124,105193,106958
ECG,183130,-23685,
PPG,183133,105204,106965
ECG,183138,-23230,
PPG,183143,105229,106985
ECG,183145,-23771,
PPG,183153,105207,107021
ECG,183154,-22455,
GSR,183157,554,
ECG,183161,-23151,
PPG,183164,105222,107050
ECG,183170,-22133,
PPG,183173,105239,107066
ECG,183178,-22928,
PPG,183183,105255,107072
ECG,183185,-20882,
PPG,183193,105257,107096
ECG,183194,-22523,
ECG,183201,-19642,
PPG,183205,105268,107113
ECG,183209,-21747,
PPG,183214,105270,107127
ECG,183218,-18332,
GSR,183220,554,
PPG,183223,105302,107143
ECG,183225,-20082,
PPG,183233,105290,107156
ECG,183234,-16753,
ECG,183241,-18512,
PPG,183245,105288,107147
ECG,183249,-14276,
PPG,183254,105254,107101
ECG,183258,-15356,
PPG,183264,105244,107033
ECG,183266,-11714,
PPG,183274,105176,106910
ECG,183275,-13217,
GSR,183280,554,
ECG,183281,-10602,
PPG,183285,105109,106782
ECG,183289,-11697,
PPG,183293,105052,106629
ECG,183298,-9509,
PPG,183304,104998,106495
ECG,183306,-11034,
PPG,183314,104938,106394
ECG,183315,-11670,
ECG,183321,-13826,
PPG,183324,104892,106310
ECG,183329,-15484,
PPG,183333,104858,106229
GSR,183336,554,
ECG,183337,-17991,
PPG,183344,104844,106200
ECG,183346,-20697,
PPG,183354,104823,106172
ECG,183355,-21789,
ECG,183361,-23857,
PPG,183364,104827,106152
ECG,183369,-23964,
PPG,183373,104812,106151
ECG,183377,-26331,
PPG,183384,104819,106184
ECG,183385,-24178,
PPG,183394,104817,106178
GSR,183395,554,
ECG,183396,-26014,
ECG,183401,-24241,
PPG,183404,104824,106186
ECG,183409,-26509,
PPG,183413,104829,106209
ECG,183417,-23689,
PPG,183425,104842,106234
ECG,183426,-26365,
PPG,183434,104835,106245
ECG,183435,-23622,
ECG,183442,-26986,
PPG,183445,104850,106263
ECG,183449,-23974,
GSR,183451,554,
PPG,183454,104867,106286
ECG,183457,-26035,
PPG,183464,104854,106280
ECG,183465,-23620,
PPG,183475,104866,106313
ECG,183476,-26495,
ECG,183481,-24469,
PPG,183484,104891,106323
ECG,183489,-26207,
PPG,183494,104913,106376
ECG,183497,-24154,
PPG,183503,104912,106403
ECG,183505,-25494,
GSR,183508,554,
PPG,183515,104928,106438
ECG,183516,-24914,
ECG,183521,-26067,
PPG,183524,104941,106455
ECG,183529,-25552,
PPG,183534,104958,106480
ECG,183537,-25946,
PPG,183544,104940,106491
ECG,183545,-25496,
PPG,183554,104954,106487
ECG,183555,-24895,
ECG,183561,-25856,
PPG,183565,104953,106486
GSR,183566,554,
ECG,183569,-24686,
PPG,183574,104957,106476
ECG,183577,-26737,
PPG,183584,104936,106469
ECG,183585,-24876,
ECG,183592,-27397,
PPG,183597,104922,106452
ECG,183601,-24899,
PPG,183605,104927,106432
ECG,183609,-27247,
PPG,183615,104927,106429
ECG,183617,-24741,
PPG,183624,104906,106420
ECG,183625,-27396,
GSR,183627,554,
ECG,183632,-24586,
PPG,183636,104912,106411
ECG,183641,-26895,
PPG,183645,104921,106428
ECG,183649,-23370,
PPG,183655,104932,106436
ECG,183657,-26077,
PPG,183665,104915,106449
ECG,183666,-24765,
PPG,183674,104924,106469
ECG,183675,-26721,
ECG,183681,-24666,
PPG,183684,104940,106497
GSR,183686,553,
ECG,183689,-25976,
PPG,183695,104942,106501
ECG,183697,-24099,
PPG,183705,104968,106526
ECG,183706,-24649,
ECG,183712,-24861,
PPG,183715,104959,106564
ECG,183720,-26201,
PPG,183725,104976,106599
ECG,183729,-26411,
PPG,183734,104989,106608
ECG,183736,-26520,
GSR,183740,553,
PPG,183745,105020,106642
ECG,183746,-27341,
ECG,183752,-26456,
PPG,183756,105016,106676
ECG,183760,-28231,
PPG,183766,105039,106707
ECG,183769,-25393,
PPG,183775,105030,106698
ECG,183776,-26704,
PPG,183784,105058,106753
ECG,183786,-24669,
ECG,183793,-26428,
PPG,183796,105071,106777
GSR,183797,554,
ECG,183800,-19881,
PPG,183805,105068,106787
ECG,183809,-14494,
PPG,183815,105075,106800
ECG,183817,-12044,
PPG,183825,105093,106831
ECG,183826,-22904,
ECG,183833,-29192,
PPG,183836,105103,106836
ECG,183840,-44267,
PPG,183844,105113,106885
ECG,183848,-43829,
GSR,183852,553,
PPG,183856,105111,106878
ECG,183857,-39951,
PPG,183865,105133,106916
ECG,183866,-30476,
ECG,183873,-28209,
PPG,183876,105141,106930
ECG,183880,-24770,
PPG,183884,105158,106943
ECG,183888,-25706,
PPG,183895,105149,106950
ECG,183897,-24076,
PPG,183905,105161,106969
GSR,183906,553,
ECG,183907,-24674,
ECG,183912,-24077,
PPG,183915,105156,106980
ECG,183920,-23502,
PPG,183925,105159,107009
ECG,183928,-23682,
PPG,183934,105163,107026
ECG,183936,-23147,
PPG,183945,105182,107040
ECG,183946,-24122,
ECG,183953,-21946,
PPG,183956,105181,107057
ECG,183961,-22372,
GSR,183963,553,
PPG,183966,105197,107081
ECG,183968,-20063,
PPG,183975,105197,107103
ECG,183976,-21851,
PPG,183986,105218,107123
ECG,183987,-19094,
ECG,183993,-20738,
PPG,183996,105214,107138
ECG,184000,-17820,
PPG,184005,105225,107140
ECG,184008,-20325,
PPG,184015,105214,107142
ECG,184016,-17132,
GSR,184019,553,
PPG,184026,105217,107105
ECG,184027,-19311,
ECG,184032,-14254,
PPG,184035,105154,107007
ECG,184040,-15562,
PPG,184045,105121,106912
ECG,184048,-11646,
PPG,184055,105068,106783
ECG,184056,-12621,
ECG,184064,-10040,
PPG,184068,104997,106643
ECG,184072,-12004,
PPG,184076,104926,106504
GSR,184077,553,
ECG,184080,-9753,
PPG,184085,104891,106365
ECG,184088,-11528,
PPG,184095,104830,106281
ECG,184096,-11848,
ECG,184103,-15522,
PPG,184108,104796,106218
ECG,184112,-17158,
PPG,184116,104760,106169
ECG,184120,-19023,
PPG,184126,104767,106129
ECG,184128,-21644,
PPG,184135,104748,106121
ECG,184136,-22713,
GSR,184139,553,
ECG,184143,-24576,
PPG,184147,104741,106126
ECG,184152,-23870,
PPG,184156,104731,106129
ECG,184160,-25958,
PPG,184166,104760,106130
ECG,184168,-24041,
PPG,184175,104779,106170
ECG,184176,-26165,
ECG,184184,-23789,
PPG,184187,104778,106188
ECG,184193,-26336,
PPG,184196,104775,106204
ECG,184200,-23670,
GSR,184202,553,
PPG,184206,104791,106204
ECG,184208,-26670,
PPG,184216,104798,106216
ECG,184217,-24238,
ECG,184224,-26858,
PPG,184227,104822,106246
ECG,184232,-24097,
PPG,184236,104801,106265
ECG,184240,-26781,
PPG,184246,104821,106267
ECG,184248,-24088,
PPG,184256,104821,106285
GSR,184257,553,
ECG,184258,-25851,
ECG,184264,-24286,
PPG,184267,104835,106316
ECG,184271,-26142,
PPG,184275,104831,106347
ECG,184280,-24221,
PPG,184286,104856,106381
ECG,184288,-25748,
PPG,184296,104872,106384
ECG,184297,-24646,
ECG,184303,-25771,
PPG,184307,104876,106411
ECG,184311,-25675,
GSR,184314,553,
PPG,184316,104862,106424
ECG,184320,-25504,
PPG,184326,104878,106435
ECG,184328,-25840,
PPG,184336,104869,106431
ECG,184337,-25698,
ECG,184343,-26437,
PPG,184347,104874,106411
ECG,184351,-25009,
PPG,184356,104856,106393
ECG,184360,-27137,
PPG,184367,104843,106379
ECG,184368,-24511,
GSR,184370,553,
PPG,184376,104840,106349
ECG,184377,-26767,
ECG,184383,-24555,
PPG,184387,104817,106341
ECG,184392,-27365,
PPG,184396,104831,106345
ECG,184399,-24877,
PPG,184407,104831,106368
ECG,184408,-27349,
PPG,184417,104824,106366
ECG,184418,-24187,
ECG,184424,-27632,
PPG,184427,104825,106352
GSR,184428,553,
ECG,184432,-25137,
PPG,184436,104846,106366
ECG,184439,-27267,
PPG,184446,104852,106375
ECG,184448,-24096,
PPG,184457,104841,106408
ECG,184458,-26386,
ECG,184463,-24509,
PPG,184467,104858,106429
ECG,184471,-26233,
PPG,184476,104866,106428
ECG,184479,-24636,
GSR,184484,553,
PPG,184486,104866,106465
ECG,184487,-25842,
PPG,184497,104884,106500
ECG,184498,-25192,
ECG,184503,-25314,
PPG,184507,104895,106521
ECG,184511,-23733,
PPG,184517,104896,106532
ECG,184519,-24837,
PPG,184526,104923,106565
ECG,184527,-25900,
ECG,184536,-25611,
PPG,184539,104933,106604
GSR,184540,553,
ECG,184543,-27579,
PPG,184547,104956,106619
ECG,184551,-25855,
PPG,184557,104976,106650
ECG,184559,-28201,
PPG,184567,104971,106670
ECG,184568,-25763,
ECG,184576,-28174,
PPG,184579,104968,106701
ECG,184584,-25327,
PPG,184587,104984,106711
ECG,184591,-27472,
PPG,184597,105020,106731
GSR,184598,553,
ECG,184599,-23427,
PPG,184607,105000,106756
ECG,184608,-23467,
ECG,184615,-13053,
PPG,184619,105021,106790
ECG,184624,-13836,
PPG,184627,105013,106788
ECG,184631,-18834,
PPG,184637,105055,106799
ECG,184639,-29859,
PPG,184647,105026,106824
ECG,184648,-39185,
GSR,184654,553,
ECG,184655,-46336,
PPG,184658,105042,106845
ECG,184663,-38667,
PPG,184667,105068,106874
ECG,184671,-34221,
PPG,184677,105082,106865
ECG,184679,-27925,
PPG,184687,105071,106890
ECG,184688,-26351,
ECG,184694,-25317,
PPG,184698,105071,106913
ECG,184704,-24984,
PPG,184708,105081,106927
GSR,184709,553,
ECG,184711,-24942,
PPG,184718,105096,106925
ECG,184719,-24235,
PPG,184727,105109,106960
ECG,184728,-24489,
ECG,184735,-23266,
PPG,184738,105095,106948
ECG,184743,-24471,
PPG,184748,105122,106990
ECG,184751,-21943,
PPG,184757,105125,106982
ECG,184759,-23686,
PPG,184767,105141,107031
GSR,184768,553,
ECG,184769,-21191,
ECG,184775,-23021,
PPG,184778,105157,107031
ECG,184783,-19717,
PPG,184787,105163,107057
ECG,184791,-22764,
PPG,184798,105161,107062
ECG,184799,-18915,
PPG,184807,105173,107091
ECG,184808,-20894,
ECG,184814,-17236,
PPG,184818,105178,107095
ECG,184822,-19479,
GSR,184825,554,
PPG,184827,105181,107087
ECG,184830,-16203,
PPG,184838,105140,107039
ECG,184839,-17785,
PPG,184847,105096,106938
ECG,184848,-13621,
ECG,184854,-14847,
PPG,184858,105048,106812
ECG,184862,-11953,
PPG,184867,104999,106672
ECG,184871,-12270,
PPG,184878,104918,106526
ECG,184879,-11082,
GSR,184881,553,
PPG,184888,104871,106384
ECG,184889,-12086,
ECG,184894,-11551,
PPG,184898,104797,106282
ECG,184903,-11972,
PPG,184908,104766,106202
ECG,184911,-14638,
PPG,184918,104721,106131
ECG,184919,-16607,
PPG,184928,104717,106091
ECG,184929,-19744,
ECG,184935,-20982,
PPG,184938,104709,106080
GSR,184939,554,
ECG,184943,-23737,
PPG,184948,104690,106065
ECG,184950,-22768,
PPG,184957,104675,106064
ECG,184958,-26236,
PPG,184968,104693,106076
ECG,184969,-23899,
ECG,184975,-26897,
PPG,184978,104712,106093
ECG,184982,-24021,
PPG,184987,104709,106100
ECG,184990,-26866,
GSR,184995,554,
PPG,184997,104715,106137
ECG,184998,-24123,
PPG,185008,104723,106138
ECG,185009,-26709,
ECG,185014,-24740,
PPG,185018,104750,106154
ECG,185022,-27171,
PPG,185028,104741,106169
ECG,185030,-24211,
PPG,185037,104761,106172
ECG,185038,-26204,
ECG,185047,-24535,
PPG,185050,104745,106180
GSR,185051,554,
ECG,185054,-26086,
PPG,185059,104733,106190
ECG,185063,-24836,
PPG,185068,104756,106219
ECG,185071,-26072,
PPG,185078,104767,106243
ECG,185079,-24766,
ECG,185086,-25546,
PPG,185090,104772,106250
ECG,185095,-25479,
PPG,185098,104792,106286
ECG,185103,-25480,
PPG,185108,104806,106303
GSR,185110,554,
ECG,185111,-25923,
PPG,185118,104816,106320
ECG,185119,-24860,
ECG,185126,-26081,
PPG,185129,104801,106320
ECG,185135,-24337,
PPG,185138,104805,106314
ECG,185142,-26601,
PPG,185148,104801,106297
ECG,185150,-24510,
PPG,185158,104784,106297
ECG,185159,-27282,
GSR,185165,554,
ECG,185166,-24639,
PPG,185169,104777,106271
ECG,185175,-27026,
PPG,185178,104746,106257
ECG,185182,-24682,
PPG,185188,104757,106228
ECG,185190,-28191,
PPG,185198,104752,106239
ECG,185199,-25088,
ECG,185205,-26791,
PPG,185209,104748,106216
ECG,185213,-24580,
PPG,185219,104739,106229
GSR,185222,554,
ECG,185222,-27686,
PPG,185228,104747,106238
ECG,185230,-24912,
PPG,185238,104742,106238
ECG,185239,-26796,
ECG,185246,-25252,
PPG,185249,104763,106240
ECG,185254,-27044,
PPG,185259,104757,106259
ECG,185263,-25972,
PPG,185269,104768,106292
ECG,185270,-26753,
GSR,185277,554,
PPG,185279,104772,106283
ECG,185280,-25816,
ECG,185286,-25748,
PPG,185289,104773,106326
ECG,185294,-24981,
PPG,185298,104797,106354
ECG,185303,-25673,
PPG,185309,104787,106391
ECG,185310,-26609,
PPG,185319,104823,106388
ECG,185320,-24478,
ECG,185326,-26357,
PPG,185329,104834,106430
ECG,185333,-25081,
GSR,185336,554,
PPG,185338,104836,106445
ECG,185341,-26561,
PPG,185349,104871,106471
ECG,185350,-23578,
PPG,185359,104868,106499
ECG,185360,-26709,
ECG,185366,-25596,
PPG,185370,104882,106531
ECG,185373,-28348,
PPG,185379,104899,106555
ECG,185381,-25339,
PPG,185389,104912,106586
ECG,185390,-27892,
GSR,185393,555,
PPG,185399,104911,106618
ECG,185400,-25171,
ECG,185405,-28071,
PPG,185409,104920,106624
ECG,185413,-25733,
PPG,185419,104939,106641
ECG,185422,-28219,
PPG,185430,104947,106669
ECG,185431,-25394,
ECG,185438,-26447,
PPG,185441,104962,106691
ECG,185446,-21172,
PPG,185449,104955,106703
GSR,185450,555,
ECG,185454,-15267,
PPG,185459,104998,106718
ECG,185462,-13404,
PPG,185469,104977,106744
ECG,185470,-21398,
ECG,185478,-29503,
PPG,185481,104976,106764
ECG,185486,-41731,
PPG,185489,104990,106779
ECG,185494,-45022,
PPG,185499,105026,106782
ECG,185501,-38097,
GSR,185506,554,
PPG,185509,105011,106810
ECG,185510,-32603,
ECG,185518,-27382,
PPG,185521,105016,106824
ECG,185526,-26821,
PPG,185529,105030,106834
ECG,185534,-24574,
PPG,185539,105046,106847
ECG,185541,-26697,
PPG,185549,105037,106872
ECG,185550,-23242,
ECG,185558,-24611,
PPG,185562,105057,106888
GSR,185563,555,
ECG,185566,-22315,
PPG,185569,105062,106902
ECG,185573,-24716,
PPG,185579,105092,106919
ECG,185581,-21663,
PPG,185589,105089,106933
ECG,185590,-24266,
ECG,185597,-21551,
PPG,185602,105091,106948
ECG,185605,-23314,
PPG,185610,105088,106975
ECG,185614,-20607,
PPG,185620,105118,106995
ECG,185622,-22852,
GSR,185624,554,
PPG,185629,105122,107001
ECG,185630,-19672,
ECG,185637,-20901,
PPG,185641,105125,107017
ECG,185646,-18851,
PPG,185650,105129,107043
ECG,185654,-19591,
PPG,185660,105135,107051
ECG,185662,-17373,
PPG,185670,105116,107008
ECG,185671,-17624,
ECG,185677,-16017,
PPG,185680,105089,106936
GSR,185681,554,
ECG,185686,-14440,
PPG,185690,105013,106817
ECG,185694,-13343,
PPG,185700,104967,106668
ECG,185701,-11632,
PPG,185710,104894,106502
ECG,185711,-12294,
ECG,185717,-10896,
PPG,185720,104823,106361
ECG,185725,-11655,
PPG,185730,104755,106226
ECG,185733,-10039,
GSR,185736,554,
PPG,185740,104723,106120
ECG,185741,-13829,
PPG,185750,104662,106047
ECG,185751,-13251,
ECG,185757,-18193,
PPG,185760,104644,105976
ECG,185765,-17139,
PPG,185771,104610,105925
ECG,185773,-21297,
PPG,185780,104606,105922
ECG,185781,-20549,
PPG,185790,104597,105911
GSR,185791,555,
ECG,185792,-24965,
ECG,185797,-22975,
PPG,185801,104598,105904
ECG,185804,-25840,
PPG,185810,104599,105916
ECG,185814,-24049,
PPG,185821,104623,105924
ECG,185822,-25766,
PPG,185831,104618,105943
ECG,185832,-23849,
ECG,185837,-26529,
PPG,185840,104608,105942
GSR,185842,555,
ECG,185845,-24469,
PPG,185850,104640,105974
ECG,185853,-25053,
PPG,185861,104638,105982
ECG,185862,-24546,
ECG,185869,-25108,
PPG,185872,104630,105988
ECG,185877,-24437,
PPG,185880,104621,105986
ECG,185885,-24191,
PPG,185890,104659,105993
ECG,185892,-25844,
GSR,185897,555,
PPG,185901,104641,106022
ECG,185902,-24317,
ECG,185909,-25408,
PPG,185912,104650,106036
ECG,185917,-24056,
PPG,185920,104651,106060
ECG,185925,-25924,
PPG,185930,104685,106085
ECG,185932,-24461,
PPG,185940,104670,106117
ECG,185942,-26737,
PPG,185950,104685,106139
ECG,185951,-23578,
GSR,185954,555,
ECG,185957,-26061,
PPG,185961,104699,106137
ECG,185965,-23435,
PPG,185970,104711,106141
ECG,185972,-27246,
PPG,185980,104685,106130
ECG,185981,-24007,
ECG,185989,-26674,
PPG,185993,104682,106131
ECG,185997,-24061,
PPG,186001,104675,106102
ECG,186005,-26489,
PPG,186011,104685,106084
ECG,186013,-24309,
GSR,186015,555,
PPG,186020,104656,106086
ECG,186021,-26422,
ECG,186029,-24660,
PPG,186033,104670,106064
ECG,186037,-26328,
PPG,186041,104645,106062
ECG,186045,-24571,
PPG,186051,104663,106061
ECG,186053,-25881,
PPG,186061,104638,106050
ECG,186062,-25442,
ECG,186068,-26098,
PPG,186072,104648,106071
GSR,186073,554,
ECG,186077,-26371,
PPG,186081,104648,106059
ECG,186085,-25586,
PPG,186091,104650,106073
ECG,186093,-26182,
PPG,186101,104657,106092
ECG,186102,-25157,
ECG,186108,-26499,
PPG,186112,104674,106118
ECG,186117,-24543,
PPG,186121,104668,106132
ECG,186125,-25834,
GSR,186130,555,
PPG,186132,104700,106150
ECG,186133,-23478,
PPG,186141,104714,106189
ECG,186142,-25766,
ECG,186148,-23090,
PPG,186152,104728,106212
ECG,186157,-26483,
PPG,186162,104720,106242
ECG,186164,-23752,
PPG,186171,104749,106240
ECG,186172,-25745,
PPG,186181,104751,106284
ECG,186182,-22987,
GSR,186185,554,
ECG,186188,-26926,
PPG,186192,104771,106312
ECG,186196,-24744,
PPG,186202,104779,106338
ECG,186204,-27609,
PPG,186212,104790,106341
ECG,186213,-25444,
PPG,186221,104795,106390
ECG,186222,-27489,
ECG,186228,-25698,
PPG,186231,104810,106395
ECG,186236,-26819,
PPG,186242,104830,106423
ECG,186245,-25452,
GSR,186248,555,
PPG,186252,104830,106442
ECG,186253,-26233,
PPG,186262,104852,106473
ECG,186263,-25313,
ECG,186268,-24078,
PPG,186271,104831,106472
ECG,186276,-17677,
PPG,186281,104860,106502
ECG,186285,-11232,
PPG,186291,104855,106510
ECG,186292,-17398,
PPG,186301,104878,106522
GSR,186302,554,
ECG,186303,-24190,
ECG,186308,-36234,
PPG,186311,104885,106540
ECG,186316,-44594,
PPG,186321,104893,106556
ECG,186324,-42651,
PPG,186331,104890,106564
ECG,186332,-33716,
PPG,186341,104905,106589
ECG,186342,-30617,
ECG,186349,-24622,
PPG,186352,104913,106603
ECG,186356,-26329,
GSR,186358,554,
PPG,186362,104923,106605
ECG,186364,-23239,
PPG,186372,104927,106645
ECG,186373,-25874,
PPG,186381,104925,106659
ECG,186382,-22501,
ECG,186388,-25017,
PPG,186391,104948,106664
ECG,186396,-22331,
PPG,186401,104945,106681
ECG,186404,-24329,
PPG,186412,104974,106717
GSR,186413,555,
ECG,186414,-21339,
PPG,186422,104961,106738
ECG,186423,-22834,
ECG,186428,-20993,
PPG,186431,104982,106748
ECG,186436,-22381,
PPG,186441,104997,106758
ECG,186444,-21192,
PPG,186451,104999,106784
ECG,186452,-20624,
ECG,186460,-19856,
PPG,186464,104999,106810
ECG,186468,-19621,
PPG,186472,105007,106827
GSR,186473,554,
ECG,186476,-19487,
PPG,186481,105017,106828
ECG,186484,-17422,
PPG,186491,105008,106818
ECG,186492,-17661,
ECG,186500,-15219,
PPG,186504,105001,106761
ECG,186508,-15876,
PPG,186513,104949,106674
ECG,186516,-13202,
PPG,186522,104889,106526
ECG,186523,-13841,
PPG,186531,104821,106403
GSR,186533,554,
ECG,186533,-10185,
ECG,186540,-11932,
PPG,186544,104742,106240
ECG,186548,-8990,
PPG,186553,104673,106100
ECG,186556,-12545,
PPG,186563,104618,105964
ECG,186564,-10767,
PPG,186572,104583,105881
ECG,186573,-13983,
ECG,186580,-13407,
PPG,186584,104520,105810
ECG,186588,-18642,
GSR,186590,554,
